Device: cuda | threads: 4
=== FASE 2 | 8 trial (questo worker) | 30 epoche ===

Caricamento dataset...
Trovati 34 trial.
  [trial_20260519_151133.csv] attenzione: calibrazione a riposo su 37 campioni (< 50)
Dataset grezzo: 34 trial letti. Scaler e finestre verranno costruiti in split_by_trial() (fit solo sul training set).

--- Fase 2, architettura #1: gru=256, mlp=256 ---

[I 2026-09-04 14:07:11,092] Using an existing study with name 'fish_inverse_phase2_arch1' instead of creating a new one.
Normalizzatore caricato da /home/gemma/tesi/aquabot/src/net/scaler/scalers_inverse.pkl (nessun refit).
Dataset: 27324 campioni da 34 trial. seq feature/timestep = 2
  Trial 1 | Epoch  0 | val 0.2641
  Trial 1 | Epoch  1 | val 0.1747
  Trial 1 | Epoch  2 | val 0.1599
  Trial 1 | Epoch  3 | val 0.1394
  Trial 1 | Epoch  4 | val 0.1347
  Trial 1 | Epoch  5 | val 0.1293
  Trial 1 | Epoch  6 | val 0.1250
  Trial 1 | Epoch  7 | val 0.1225
  Trial 1 | Epoch  8 | val 0.1175
  Trial 1 | Epoch  9 | val 0.1161
  Trial 1 | Epoch 10 | val 0.1117
  Trial 1 | Epoch 11 | val 0.1126
  Trial 1 | Epoch 12 | val 0.1069
  Trial 1 | Epoch 13 | val 0.1044
  Trial 1 | Epoch 14 | val 0.1059
  Trial 1 | Epoch 15 | val 0.1026
  Trial 1 | Epoch 16 | val 0.0971
  Trial 1 | Epoch 17 | val 0.1015
  Trial 1 | Epoch 18 | val 0.0987
  Trial 1 | Epoch 19 | val 0.1004
  Trial 1 | Epoch 20 | val 0.0953
  Trial 1 | Epoch 21 | val 0.0951
  Trial 1 | Epoch 22 | val 0.0937
  Trial 1 | Epoch 23 | val 0.0935
  Trial 1 | Epoch 24 | val 0.0930
  Trial 1 | Epoch 25 | val 0.0901
  Trial 1 | Epoch 26 | val 0.0889
  Trial 1 | Epoch 27 | val 0.0880
  Trial 1 | Epoch 28 | val 0.0857
  Trial 1 | Epoch 29 | val 0.0893
[I 2026-09-04 14:08:20,493] Trial 1 finished with value: 0.08567607008031945 and parameters: {'lr': 0.00013756617082942132, 'batch_size': 128, 'lambda_future': 0.3222004760086201}. Best is trial 1 with value: 0.08567607008031945.
  Trial 4 | Epoch  0 | val 0.2833
  Trial 4 | Epoch  1 | val 0.1828
  Trial 4 | Epoch  2 | val 0.1366
  Trial 4 | Epoch  3 | val 0.1410
  Trial 4 | Epoch  4 | val 0.1258
  Trial 4 | Epoch  5 | val 0.1389
  Trial 4 | Epoch  6 | val 0.1202
  Trial 4 | Epoch  7 | val 0.1090
  Trial 4 | Epoch  8 | val 0.1030
  Trial 4 | Epoch  9 | val 0.1119
  Trial 4 | Epoch 10 | val 0.1038
  Trial 4 | Epoch 11 | val 0.1141
  Trial 4 | Epoch 12 | val 0.1073
  Trial 4 | Epoch 13 | val 0.1031
  Trial 4 | Epoch 14 | val 0.1185
  Trial 4 | Epoch 15 | val 0.1052
  Trial 4 | Epoch 16 | val 0.1003
  Trial 4 | Epoch 17 | val 0.0995
  Trial 4 | Epoch 18 | val 0.0982
  Trial 4 | Epoch 19 | val 0.1048
  Trial 4 | Epoch 20 | val 0.1067
  Trial 4 | Epoch 21 | val 0.1019
  Trial 4 | Epoch 22 | val 0.0996
  Trial 4 | Epoch 23 | val 0.1026
  Trial 4 | Epoch 24 | val 0.1020
  Trial 4 | Epoch 25 | val 0.1078
  Trial 4 | Epoch 26 | val 0.1053
  Trial 4 | Epoch 27 | val 0.1012
  Trial 4 | Epoch 28 | val 0.1051
  Trial 4 | Epoch 29 | val 0.1076
[I 2026-09-04 14:10:35,680] Trial 4 finished with value: 0.09821530678935016 and parameters: {'lr': 0.003921416339643821, 'batch_size': 64, 'lambda_future': 1.5669486466108908}. Best is trial 0 with value: 0.07937409384037132.
  Trial 8 | Epoch  0 | val 0.2456
  Trial 8 | Epoch  1 | val 0.1756
  Trial 8 | Epoch  2 | val 0.1812
  Trial 8 | Epoch  3 | val 0.1491
  Trial 8 | Epoch  4 | val 0.1230
  Trial 8 | Epoch  5 | val 0.1175
  Trial 8 | Epoch  6 | val 0.1150
  Trial 8 | Epoch  7 | val 0.1113
  Trial 8 | Epoch  8 | val 0.1048
  Trial 8 | Epoch  9 | val 0.1028
  Trial 8 | Epoch 10 | val 0.1090
  Trial 8 | Epoch 11 | val 0.1041
  Trial 8 | Epoch 12 | val 0.1079
  Trial 8 | Epoch 13 | val 0.1091
  Trial 8 | Epoch 14 | val 0.1108
  Trial 8 | Epoch 15 | val 0.1049
[I 2026-09-04 14:11:44,724] Trial 8 pruned. 
  Trial 11 | Epoch  0 | val 0.3958
  Trial 11 | Epoch  1 | val 0.2576
  Trial 11 | Epoch  2 | val 0.2523
  Trial 11 | Epoch  3 | val 0.2086
  Trial 11 | Epoch  4 | val 0.1940
  Trial 11 | Epoch  5 | val 0.1889
[I 2026-09-04 14:11:58,277] Trial 11 pruned. 
  Trial 12 | Epoch  0 | val 0.1697
  Trial 12 | Epoch  1 | val 0.1370
  Trial 12 | Epoch  2 | val 0.1252
  Trial 12 | Epoch  3 | val 0.1166
  Trial 12 | Epoch  4 | val 0.1131
  Trial 12 | Epoch  5 | val 0.1079
  Trial 12 | Epoch  6 | val 0.1116
  Trial 12 | Epoch  7 | val 0.0984
  Trial 12 | Epoch  8 | val 0.0958
  Trial 12 | Epoch  9 | val 0.0917
  Trial 12 | Epoch 10 | val 0.0917
  Trial 12 | Epoch 11 | val 0.0887
  Trial 12 | Epoch 12 | val 0.0844
  Trial 12 | Epoch 13 | val 0.0875
  Trial 12 | Epoch 14 | val 0.0848
  Trial 12 | Epoch 15 | val 0.0842
  Trial 12 | Epoch 16 | val 0.0804
  Trial 12 | Epoch 17 | val 0.0780
  Trial 12 | Epoch 18 | val 0.0827
  Trial 12 | Epoch 19 | val 0.0755
  Trial 12 | Epoch 20 | val 0.0766
  Trial 12 | Epoch 21 | val 0.0752
  Trial 12 | Epoch 22 | val 0.0729
  Trial 12 | Epoch 23 | val 0.0758
  Trial 12 | Epoch 24 | val 0.0729
  Trial 12 | Epoch 25 | val 0.0737
  Trial 12 | Epoch 26 | val 0.0707
  Trial 12 | Epoch 27 | val 0.0769
  Trial 12 | Epoch 28 | val 0.0707
  Trial 12 | Epoch 29 | val 0.0709
[I 2026-09-04 14:14:07,196] Trial 12 finished with value: 0.0707347889555924 and parameters: {'lr': 0.00023561513452923833, 'batch_size': 64, 'lambda_future': 0.3540926819403245}. Best is trial 5 with value: 0.0694039276689847.
  Trial 16 | Epoch  0 | val 0.1151
  Trial 16 | Epoch  1 | val 0.1069
  Trial 16 | Epoch  2 | val 0.0945
  Trial 16 | Epoch  3 | val 0.0818
  Trial 16 | Epoch  4 | val 0.0735
  Trial 16 | Epoch  5 | val 0.0710
  Trial 16 | Epoch  6 | val 0.0702
  Trial 16 | Epoch  7 | val 0.0668
  Trial 16 | Epoch  8 | val 0.0655
  Trial 16 | Epoch  9 | val 0.0720
  Trial 16 | Epoch 10 | val 0.0627
  Trial 16 | Epoch 11 | val 0.0707
  Trial 16 | Epoch 12 | val 0.0601
  Trial 16 | Epoch 13 | val 0.0653
  Trial 16 | Epoch 14 | val 0.0601
  Trial 16 | Epoch 15 | val 0.0576
  Trial 16 | Epoch 16 | val 0.0587
  Trial 16 | Epoch 17 | val 0.0566
  Trial 16 | Epoch 18 | val 0.0598
  Trial 16 | Epoch 19 | val 0.0569
  Trial 16 | Epoch 20 | val 0.0554
  Trial 16 | Epoch 21 | val 0.0575
  Trial 16 | Epoch 22 | val 0.0563
  Trial 16 | Epoch 23 | val 0.0578
  Trial 16 | Epoch 24 | val 0.0539
  Trial 16 | Epoch 25 | val 0.0554
  Trial 16 | Epoch 26 | val 0.0530
  Trial 16 | Epoch 27 | val 0.0527
  Trial 16 | Epoch 28 | val 0.0552
  Trial 16 | Epoch 29 | val 0.0537
[I 2026-09-04 14:18:12,585] Trial 16 finished with value: 0.05272449698966386 and parameters: {'lr': 0.000450354599504814, 'batch_size': 32, 'lambda_future': 0.13901176275703409}. Best is trial 16 with value: 0.05272449698966386.
  Trial 20 | Epoch  0 | val 0.1156
  Trial 20 | Epoch  1 | val 0.1076
  Trial 20 | Epoch  2 | val 0.0948
  Trial 20 | Epoch  3 | val 0.0847
  Trial 20 | Epoch  4 | val 0.0848
  Trial 20 | Epoch  5 | val 0.0739
  Trial 20 | Epoch  6 | val 0.0698
  Trial 20 | Epoch  7 | val 0.0703
  Trial 20 | Epoch  8 | val 0.0679
  Trial 20 | Epoch  9 | val 0.0690
  Trial 20 | Epoch 10 | val 0.0654
  Trial 20 | Epoch 11 | val 0.0648
  Trial 20 | Epoch 12 | val 0.0617
  Trial 20 | Epoch 13 | val 0.0594
  Trial 20 | Epoch 14 | val 0.0613
  Trial 20 | Epoch 15 | val 0.0614
  Trial 20 | Epoch 16 | val 0.0591
  Trial 20 | Epoch 17 | val 0.0577
  Trial 20 | Epoch 18 | val 0.0565
  Trial 20 | Epoch 19 | val 0.0567
  Trial 20 | Epoch 20 | val 0.0595
  Trial 20 | Epoch 21 | val 0.0566
  Trial 20 | Epoch 22 | val 0.0546
  Trial 20 | Epoch 23 | val 0.0568
  Trial 20 | Epoch 24 | val 0.0581
  Trial 20 | Epoch 25 | val 0.0562
  Trial 20 | Epoch 26 | val 0.0547
  Trial 20 | Epoch 27 | val 0.0543
  Trial 20 | Epoch 28 | val 0.0569
  Trial 20 | Epoch 29 | val 0.0538
[I 2026-09-04 14:22:26,327] Trial 20 finished with value: 0.05375154898849441 and parameters: {'lr': 0.0003842216881816169, 'batch_size': 32, 'lambda_future': 0.1287635738738236}. Best is trial 17 with value: 0.05158310292511067.
  Trial 24 | Epoch  0 | val 0.1312
  Trial 24 | Epoch  1 | val 0.1128
  Trial 24 | Epoch  2 | val 0.0962
  Trial 24 | Epoch  3 | val 0.0871
  Trial 24 | Epoch  4 | val 0.0812
  Trial 24 | Epoch  5 | val 0.0827
  Trial 24 | Epoch  6 | val 0.0761
  Trial 24 | Epoch  7 | val 0.0714
  Trial 24 | Epoch  8 | val 0.0740
  Trial 24 | Epoch  9 | val 0.0741
  Trial 24 | Epoch 10 | val 0.0684
  Trial 24 | Epoch 11 | val 0.0753
  Trial 24 | Epoch 12 | val 0.0684
  Trial 24 | Epoch 13 | val 0.0699
  Trial 24 | Epoch 14 | val 0.0693
  Trial 24 | Epoch 15 | val 0.0658
  Trial 24 | Epoch 16 | val 0.0653
  Trial 24 | Epoch 17 | val 0.0655
  Trial 24 | Epoch 18 | val 0.0687
  Trial 24 | Epoch 19 | val 0.0653
  Trial 24 | Epoch 20 | val 0.0636
  Trial 24 | Epoch 21 | val 0.0656
  Trial 24 | Epoch 22 | val 0.0635
  Trial 24 | Epoch 23 | val 0.0665
  Trial 24 | Epoch 24 | val 0.0648
  Trial 24 | Epoch 25 | val 0.0644
  Trial 24 | Epoch 26 | val 0.0639
  Trial 24 | Epoch 27 | val 0.0639
  Trial 24 | Epoch 28 | val 0.0629
  Trial 24 | Epoch 29 | val 0.0684
[I 2026-09-04 14:26:40,981] Trial 24 finished with value: 0.06290387962388792 and parameters: {'lr': 0.0010793341428216188, 'batch_size': 32, 'lambda_future': 0.5091258571604986}. Best is trial 17 with value: 0.05158310292511067.

--- Fase 2, architettura #2: gru=512, mlp=256 ---

[I 2026-09-04 14:26:40,985] A new study created in RDB with name: fish_inverse_phase2_arch2
  Trial 0 | Epoch  0 | val 0.2194
  Trial 0 | Epoch  1 | val 0.1851
  Trial 0 | Epoch  2 | val 0.1520
  Trial 0 | Epoch  3 | val 0.1402
  Trial 0 | Epoch  4 | val 0.1312
  Trial 0 | Epoch  5 | val 0.1185
  Trial 0 | Epoch  6 | val 0.1197
  Trial 0 | Epoch  7 | val 0.1071
  Trial 0 | Epoch  8 | val 0.1036
  Trial 0 | Epoch  9 | val 0.1070
  Trial 0 | Epoch 10 | val 0.0974
  Trial 0 | Epoch 11 | val 0.1009
  Trial 0 | Epoch 12 | val 0.0940
  Trial 0 | Epoch 13 | val 0.0907
  Trial 0 | Epoch 14 | val 0.0947
  Trial 0 | Epoch 15 | val 0.0914
  Trial 0 | Epoch 16 | val 0.0892
  Trial 0 | Epoch 17 | val 0.0896
  Trial 0 | Epoch 18 | val 0.0857
  Trial 0 | Epoch 19 | val 0.0874
  Trial 0 | Epoch 20 | val 0.0838
  Trial 0 | Epoch 21 | val 0.0815
  Trial 0 | Epoch 22 | val 0.0829
  Trial 0 | Epoch 23 | val 0.0852
  Trial 0 | Epoch 24 | val 0.0780
  Trial 0 | Epoch 25 | val 0.0802
  Trial 0 | Epoch 26 | val 0.0797
  Trial 0 | Epoch 27 | val 0.0794
  Trial 0 | Epoch 28 | val 0.0818
  Trial 0 | Epoch 29 | val 0.0755
[I 2026-09-04 14:31:09,664] Trial 0 finished with value: 0.07546251069809963 and parameters: {'lr': 0.00016266744451496153, 'batch_size': 32, 'lambda_future': 0.858120278214787}. Best is trial 0 with value: 0.07546251069809963.
  Trial 3 | Epoch  0 | val 0.1730
  Trial 3 | Epoch  1 | val 0.1403
  Trial 3 | Epoch  2 | val 0.1135
  Trial 3 | Epoch  3 | val 0.1018
  Trial 3 | Epoch  4 | val 0.1014
  Trial 3 | Epoch  5 | val 0.0879
  Trial 3 | Epoch  6 | val 0.0948
  Trial 3 | Epoch  7 | val 0.0843
  Trial 3 | Epoch  8 | val 0.1039
  Trial 3 | Epoch  9 | val 0.0866
  Trial 3 | Epoch 10 | val 0.0809
  Trial 3 | Epoch 11 | val 0.0796
  Trial 3 | Epoch 12 | val 0.0822
  Trial 3 | Epoch 13 | val 0.0783
  Trial 3 | Epoch 14 | val 0.0818
  Trial 3 | Epoch 15 | val 0.0837
  Trial 3 | Epoch 16 | val 0.0805
  Trial 3 | Epoch 17 | val 0.0764
  Trial 3 | Epoch 18 | val 0.0824
  Trial 3 | Epoch 19 | val 0.0802
  Trial 3 | Epoch 20 | val 0.0793
  Trial 3 | Epoch 21 | val 0.0807
  Trial 3 | Epoch 22 | val 0.0750
  Trial 3 | Epoch 23 | val 0.0789
  Trial 3 | Epoch 24 | val 0.0821
  Trial 3 | Epoch 25 | val 0.0765
