Device: cuda | threads: 4
=== FASE 3 | 13 trial (questo worker) | 50 epoche ===

Caricamento dataset...
Trovati 34 trial.
  [trial_20260519_151133.csv] attenzione: calibrazione a riposo su 37 campioni (< 50)
Dataset grezzo: 34 trial letti. Scaler e finestre verranno costruiti in split_by_trial() (fit solo sul training set).
Best arch (fase 1/2):   gru_hidden=256, mlp_hidden=256
Best training (fase 2): lr=8.77e-04, batch_size=32, lambda_future=0.111 (val 0.0505)

[I 2026-09-06 11:08:13,748] Using an existing study with name 'fish_inverse_phase3' instead of creating a new one.
Normalizzatore caricato da /home/gemma/tesi/aquabot/src/net/scaler/scalers_inverse.pkl (nessun refit).
Dataset: 27324 campioni da 34 trial. seq feature/timestep = 2
  Trial 1 | Epoch  0 | val 0.1093
  Trial 1 | Epoch  1 | val 0.0814
  Trial 1 | Epoch  2 | val 0.0849
  Trial 1 | Epoch  3 | val 0.0727
  Trial 1 | Epoch  4 | val 0.0698
  Trial 1 | Epoch  5 | val 0.0674
  Trial 1 | Epoch  6 | val 0.0654
  Trial 1 | Epoch  7 | val 0.0653
  Trial 1 | Epoch  8 | val 0.0700
  Trial 1 | Epoch  9 | val 0.0639
  Trial 1 | Epoch 10 | val 0.0651
  Trial 1 | Epoch 11 | val 0.0635
  Trial 1 | Epoch 12 | val 0.0618
  Trial 1 | Epoch 13 | val 0.0612
  Trial 1 | Epoch 14 | val 0.0648
  Trial 1 | Epoch 15 | val 0.0622
  Trial 1 | Epoch 16 | val 0.0654
  Trial 1 | Epoch 17 | val 0.0661
  Trial 1 | Epoch 18 | val 0.0629
  Trial 1 | Epoch 19 | val 0.0665
  Trial 1 | Epoch 20 | val 0.0612
  Trial 1 | Epoch 21 | val 0.0631
  Trial 1 | Epoch 22 | val 0.0651
  Trial 1 | Epoch 23 | val 0.0603
  Trial 1 | Epoch 24 | val 0.0644
  Trial 1 | Epoch 25 | val 0.0632
  Trial 1 | Epoch 26 | val 0.0639
  Trial 1 | Epoch 27 | val 0.0614
  Trial 1 | Epoch 28 | val 0.0623
  Trial 1 | Epoch 29 | val 0.0643
  Trial 1 | Epoch 30 | val 0.0636
  Trial 1 | Epoch 31 | val 0.0638
  Trial 1 | Epoch 32 | val 0.0629
  Trial 1 | Epoch 33 | val 0.0634
  Trial 1 | Epoch 34 | val 0.0642
  Trial 1 | Epoch 35 | val 0.0631
  Trial 1 | Epoch 36 | val 0.0614
  Trial 1 | Epoch 37 | val 0.0639
  Trial 1 | Epoch 38 | val 0.0618
  Trial 1 | Epoch 39 | val 0.0635
  Trial 1 | Epoch 40 | val 0.0627
  Trial 1 | Epoch 41 | val 0.0634
  Trial 1 | Epoch 42 | val 0.0606
  Trial 1 | Epoch 43 | val 0.0608
  Trial 1 | Epoch 44 | val 0.0619
  Trial 1 | Epoch 45 | val 0.0631
  Trial 1 | Epoch 46 | val 0.0638
  Trial 1 | Epoch 47 | val 0.0628
  Trial 1 | Epoch 48 | val 0.0612
  Trial 1 | Epoch 49 | val 0.0606
[I 2026-09-06 11:16:43,018] Trial 1 finished with value: 0.060314465936189936 and parameters: {'gru_hidden': 512, 'mlp_hidden': 128, 'lr': 0.001865455992838633, 'batch_size': 32, 'lambda_future': 0.30831017763249585}. Best is trial 0 with value: 0.05789583856795928.
  Trial 7 | Epoch  0 | val 0.1770
  Trial 7 | Epoch  1 | val 0.1440
  Trial 7 | Epoch  2 | val 0.1328
  Trial 7 | Epoch  3 | val 0.1217
  Trial 7 | Epoch  4 | val 0.1135
  Trial 7 | Epoch  5 | val 0.1125
  Trial 7 | Epoch  6 | val 0.1043
  Trial 7 | Epoch  7 | val 0.0969
  Trial 7 | Epoch  8 | val 0.0938
[I 2026-09-06 11:17:05,359] Trial 7 pruned. 
  Trial 10 | Epoch  0 | val 0.1317
  Trial 10 | Epoch  1 | val 0.1078
  Trial 10 | Epoch  2 | val 0.0871
  Trial 10 | Epoch  3 | val 0.0872
  Trial 10 | Epoch  4 | val 0.0778
  Trial 10 | Epoch  5 | val 0.0747
  Trial 10 | Epoch  6 | val 0.0705
  Trial 10 | Epoch  7 | val 0.0690
  Trial 10 | Epoch  8 | val 0.0734
  Trial 10 | Epoch  9 | val 0.0707
  Trial 10 | Epoch 10 | val 0.0642
  Trial 10 | Epoch 11 | val 0.0616
  Trial 10 | Epoch 12 | val 0.0650
  Trial 10 | Epoch 13 | val 0.0589
  Trial 10 | Epoch 14 | val 0.0624
  Trial 10 | Epoch 15 | val 0.0584
  Trial 10 | Epoch 16 | val 0.0593
  Trial 10 | Epoch 17 | val 0.0618
  Trial 10 | Epoch 18 | val 0.0581
  Trial 10 | Epoch 19 | val 0.0553
  Trial 10 | Epoch 20 | val 0.0564
  Trial 10 | Epoch 21 | val 0.0582
  Trial 10 | Epoch 22 | val 0.0599
  Trial 10 | Epoch 23 | val 0.0561
  Trial 10 | Epoch 24 | val 0.0591
  Trial 10 | Epoch 25 | val 0.0571
  Trial 10 | Epoch 26 | val 0.0578
  Trial 10 | Epoch 27 | val 0.0570
  Trial 10 | Epoch 28 | val 0.0568
  Trial 10 | Epoch 29 | val 0.0566
  Trial 10 | Epoch 30 | val 0.0555
  Trial 10 | Epoch 31 | val 0.0552
  Trial 10 | Epoch 32 | val 0.0559
  Trial 10 | Epoch 33 | val 0.0547
  Trial 10 | Epoch 34 | val 0.0560
  Trial 10 | Epoch 35 | val 0.0552
  Trial 10 | Epoch 36 | val 0.0538
  Trial 10 | Epoch 37 | val 0.0558
  Trial 10 | Epoch 38 | val 0.0574
  Trial 10 | Epoch 39 | val 0.0555
  Trial 10 | Epoch 40 | val 0.0560
  Trial 10 | Epoch 41 | val 0.0553
  Trial 10 | Epoch 42 | val 0.0546
  Trial 10 | Epoch 43 | val 0.0555
  Trial 10 | Epoch 44 | val 0.0560
  Trial 10 | Epoch 45 | val 0.0552
  Trial 10 | Epoch 46 | val 0.0552
  Trial 10 | Epoch 47 | val 0.0557
  Trial 10 | Epoch 48 | val 0.0572
  Trial 10 | Epoch 49 | val 0.0550
[I 2026-09-06 11:19:06,659] Trial 10 finished with value: 0.05379838982958402 and parameters: {'gru_hidden': 128, 'mlp_hidden': 256, 'lr': 0.0023671326818703723, 'batch_size': 128, 'lambda_future': 0.18725694456093867}. Best is trial 10 with value: 0.05379838982958402.
  Trial 12 | Epoch  0 | val 0.1289
  Trial 12 | Epoch  1 | val 0.0918
  Trial 12 | Epoch  2 | val 0.0803
  Trial 12 | Epoch  3 | val 0.0761
  Trial 12 | Epoch  4 | val 0.0690
  Trial 12 | Epoch  5 | val 0.0719
  Trial 12 | Epoch  6 | val 0.0673
  Trial 12 | Epoch  7 | val 0.0661
  Trial 12 | Epoch  8 | val 0.0645
  Trial 12 | Epoch  9 | val 0.0659
  Trial 12 | Epoch 10 | val 0.0614
  Trial 12 | Epoch 11 | val 0.0633
  Trial 12 | Epoch 12 | val 0.0636
  Trial 12 | Epoch 13 | val 0.0621
[I 2026-09-06 11:21:10,000] Trial 12 pruned. 
  Trial 16 | Epoch  0 | val 0.0982
  Trial 16 | Epoch  1 | val 0.0873
  Trial 16 | Epoch  2 | val 0.0834
  Trial 16 | Epoch  3 | val 0.0666
  Trial 16 | Epoch  4 | val 0.0723
  Trial 16 | Epoch  5 | val 0.0674
  Trial 16 | Epoch  6 | val 0.0612
  Trial 16 | Epoch  7 | val 0.0660
  Trial 16 | Epoch  8 | val 0.0562
  Trial 16 | Epoch  9 | val 0.0588
  Trial 16 | Epoch 10 | val 0.0608
  Trial 16 | Epoch 11 | val 0.0579
  Trial 16 | Epoch 12 | val 0.0579
  Trial 16 | Epoch 13 | val 0.0574
  Trial 16 | Epoch 14 | val 0.0541
  Trial 16 | Epoch 15 | val 0.0526
  Trial 16 | Epoch 16 | val 0.0552
  Trial 16 | Epoch 17 | val 0.0546
  Trial 16 | Epoch 18 | val 0.0551
  Trial 16 | Epoch 19 | val 0.0534
  Trial 16 | Epoch 20 | val 0.0531
  Trial 16 | Epoch 21 | val 0.0533
  Trial 16 | Epoch 22 | val 0.0518
  Trial 16 | Epoch 23 | val 0.0534
  Trial 16 | Epoch 24 | val 0.0564
  Trial 16 | Epoch 25 | val 0.0527
  Trial 16 | Epoch 26 | val 0.0538
  Trial 16 | Epoch 27 | val 0.0523
  Trial 16 | Epoch 28 | val 0.0542
  Trial 16 | Epoch 29 | val 0.0572
  Trial 16 | Epoch 30 | val 0.0528
  Trial 16 | Epoch 31 | val 0.0529
  Trial 16 | Epoch 32 | val 0.0519
  Trial 16 | Epoch 33 | val 0.0510
  Trial 16 | Epoch 34 | val 0.0527
  Trial 16 | Epoch 35 | val 0.0509
  Trial 16 | Epoch 36 | val 0.0529
  Trial 16 | Epoch 37 | val 0.0547
  Trial 16 | Epoch 38 | val 0.0556
  Trial 16 | Epoch 39 | val 0.0529
  Trial 16 | Epoch 40 | val 0.0523
  Trial 16 | Epoch 41 | val 0.0526
  Trial 16 | Epoch 42 | val 0.0551
  Trial 16 | Epoch 43 | val 0.0531
  Trial 16 | Epoch 44 | val 0.0539
  Trial 16 | Epoch 45 | val 0.0545
  Trial 16 | Epoch 46 | val 0.0533
  Trial 16 | Epoch 47 | val 0.0539
  Trial 16 | Epoch 48 | val 0.0523
  Trial 16 | Epoch 49 | val 0.0547
[I 2026-09-06 11:23:04,620] Trial 16 finished with value: 0.05091632963783706 and parameters: {'gru_hidden': 128, 'mlp_hidden': 256, 'lr': 0.004268593528564967, 'batch_size': 128, 'lambda_future': 0.06305609620989797}. Best is trial 16 with value: 0.05091632963783706.
  Trial 19 | Epoch  0 | val 0.1100
  Trial 19 | Epoch  1 | val 0.0994
  Trial 19 | Epoch  2 | val 0.0797
  Trial 19 | Epoch  3 | val 0.0732
  Trial 19 | Epoch  4 | val 0.0738
  Trial 19 | Epoch  5 | val 0.0727
  Trial 19 | Epoch  6 | val 0.0684
  Trial 19 | Epoch  7 | val 0.0687
  Trial 19 | Epoch  8 | val 0.0613
  Trial 19 | Epoch  9 | val 0.0643
  Trial 19 | Epoch 10 | val 0.0624
  Trial 19 | Epoch 11 | val 0.0590
  Trial 19 | Epoch 12 | val 0.0585
  Trial 19 | Epoch 13 | val 0.0657
  Trial 19 | Epoch 14 | val 0.0578
  Trial 19 | Epoch 15 | val 0.0569
  Trial 19 | Epoch 16 | val 0.0581
  Trial 19 | Epoch 17 | val 0.0585
  Trial 19 | Epoch 18 | val 0.0583
  Trial 19 | Epoch 19 | val 0.0556
  Trial 19 | Epoch 20 | val 0.0596
  Trial 19 | Epoch 21 | val 0.0567
  Trial 19 | Epoch 22 | val 0.0562
  Trial 19 | Epoch 23 | val 0.0584
  Trial 19 | Epoch 24 | val 0.0614
  Trial 19 | Epoch 25 | val 0.0565
  Trial 19 | Epoch 26 | val 0.0577
  Trial 19 | Epoch 27 | val 0.0566
  Trial 19 | Epoch 28 | val 0.0569
  Trial 19 | Epoch 29 | val 0.0556
  Trial 19 | Epoch 30 | val 0.0570
  Trial 19 | Epoch 31 | val 0.0552
  Trial 19 | Epoch 32 | val 0.0567
  Trial 19 | Epoch 33 | val 0.0571
  Trial 19 | Epoch 34 | val 0.0567
  Trial 19 | Epoch 35 | val 0.0555
  Trial 19 | Epoch 36 | val 0.0559
[I 2026-09-06 11:24:25,767] Trial 19 pruned. 
  Trial 22 | Epoch  0 | val 0.1218
  Trial 22 | Epoch  1 | val 0.0925
  Trial 22 | Epoch  2 | val 0.0807
  Trial 22 | Epoch  3 | val 0.0818
  Trial 22 | Epoch  4 | val 0.0795
  Trial 22 | Epoch  5 | val 0.0683
  Trial 22 | Epoch  6 | val 0.0716
  Trial 22 | Epoch  7 | val 0.0666
  Trial 22 | Epoch  8 | val 0.0611
  Trial 22 | Epoch  9 | val 0.0626
  Trial 22 | Epoch 10 | val 0.0625
  Trial 22 | Epoch 11 | val 0.0628
  Trial 22 | Epoch 12 | val 0.0661
  Trial 22 | Epoch 13 | val 0.0613
[I 2026-09-06 11:25:27,411] Trial 22 pruned. 
  Trial 25 | Epoch  0 | val 0.1219
  Trial 25 | Epoch  1 | val 0.0914
  Trial 25 | Epoch  2 | val 0.0863
  Trial 25 | Epoch  3 | val 0.0753
  Trial 25 | Epoch  4 | val 0.0759
  Trial 25 | Epoch  5 | val 0.0684
  Trial 25 | Epoch  6 | val 0.0675
  Trial 25 | Epoch  7 | val 0.0622
  Trial 25 | Epoch  8 | val 0.0618
  Trial 25 | Epoch  9 | val 0.0607
  Trial 25 | Epoch 10 | val 0.0586
  Trial 25 | Epoch 11 | val 0.0571
  Trial 25 | Epoch 12 | val 0.0574
  Trial 25 | Epoch 13 | val 0.0582
  Trial 25 | Epoch 14 | val 0.0602
  Trial 25 | Epoch 15 | val 0.0554
  Trial 25 | Epoch 16 | val 0.0555
  Trial 25 | Epoch 17 | val 0.0553
  Trial 25 | Epoch 18 | val 0.0582
  Trial 25 | Epoch 19 | val 0.0521
  Trial 25 | Epoch 20 | val 0.0536
  Trial 25 | Epoch 21 | val 0.0546
  Trial 25 | Epoch 22 | val 0.0549
  Trial 25 | Epoch 23 | val 0.0526
  Trial 25 | Epoch 24 | val 0.0535
  Trial 25 | Epoch 25 | val 0.0539
  Trial 25 | Epoch 26 | val 0.0506
  Trial 25 | Epoch 27 | val 0.0527
  Trial 25 | Epoch 28 | val 0.0522
  Trial 25 | Epoch 29 | val 0.0513
  Trial 25 | Epoch 30 | val 0.0528
  Trial 25 | Epoch 31 | val 0.0530
  Trial 25 | Epoch 32 | val 0.0531
  Trial 25 | Epoch 33 | val 0.0521
  Trial 25 | Epoch 34 | val 0.0505
  Trial 25 | Epoch 35 | val 0.0510
  Trial 25 | Epoch 36 | val 0.0526
  Trial 25 | Epoch 37 | val 0.0532
  Trial 25 | Epoch 38 | val 0.0505
  Trial 25 | Epoch 39 | val 0.0505
  Trial 25 | Epoch 40 | val 0.0508
  Trial 25 | Epoch 41 | val 0.0514
  Trial 25 | Epoch 42 | val 0.0539
  Trial 25 | Epoch 43 | val 0.0510
  Trial 25 | Epoch 44 | val 0.0499
  Trial 25 | Epoch 45 | val 0.0492
  Trial 25 | Epoch 46 | val 0.0517
  Trial 25 | Epoch 47 | val 0.0536
  Trial 25 | Epoch 48 | val 0.0505
  Trial 25 | Epoch 49 | val 0.0524
[I 2026-09-06 11:27:18,858] Trial 25 finished with value: 0.04922042478487563 and parameters: {'gru_hidden': 128, 'mlp_hidden': 256, 'lr': 0.0030312079473710906, 'batch_size': 128, 'lambda_future': 0.052963364961101135}. Best is trial 25 with value: 0.04922042478487563.
  Trial 29 | Epoch  0 | val 0.1180
  Trial 29 | Epoch  1 | val 0.0988
  Trial 29 | Epoch  2 | val 0.0858
  Trial 29 | Epoch  3 | val 0.0849
  Trial 29 | Epoch  4 | val 0.0734
  Trial 29 | Epoch  5 | val 0.0766
  Trial 29 | Epoch  6 | val 0.0708
  Trial 29 | Epoch  7 | val 0.0705
  Trial 29 | Epoch  8 | val 0.0679
[I 2026-09-06 11:27:39,682] Trial 29 pruned. 
  Trial 31 | Epoch  0 | val 0.1110
  Trial 31 | Epoch  1 | val 0.0841
  Trial 31 | Epoch  2 | val 0.0738
  Trial 31 | Epoch  3 | val 0.0765
  Trial 31 | Epoch  4 | val 0.0667
  Trial 31 | Epoch  5 | val 0.0584
  Trial 31 | Epoch  6 | val 0.0591
  Trial 31 | Epoch  7 | val 0.0607
  Trial 31 | Epoch  8 | val 0.0611
  Trial 31 | Epoch  9 | val 0.0543
  Trial 31 | Epoch 10 | val 0.0599
  Trial 31 | Epoch 11 | val 0.0534
  Trial 31 | Epoch 12 | val 0.0533
  Trial 31 | Epoch 13 | val 0.0515
  Trial 31 | Epoch 14 | val 0.0541
  Trial 31 | Epoch 15 | val 0.0534
  Trial 31 | Epoch 16 | val 0.0545
  Trial 31 | Epoch 17 | val 0.0529
  Trial 31 | Epoch 18 | val 0.0513
  Trial 31 | Epoch 19 | val 0.0534
  Trial 31 | Epoch 20 | val 0.0525
  Trial 31 | Epoch 21 | val 0.0535
  Trial 31 | Epoch 22 | val 0.0529
  Trial 31 | Epoch 23 | val 0.0516
  Trial 31 | Epoch 24 | val 0.0523
  Trial 31 | Epoch 25 | val 0.0539
  Trial 31 | Epoch 26 | val 0.0534
  Trial 31 | Epoch 27 | val 0.0530
  Trial 31 | Epoch 28 | val 0.0532
  Trial 31 | Epoch 29 | val 0.0508
  Trial 31 | Epoch 30 | val 0.0529
  Trial 31 | Epoch 31 | val 0.0536
  Trial 31 | Epoch 32 | val 0.0563
  Trial 31 | Epoch 33 | val 0.0508
  Trial 31 | Epoch 34 | val 0.0524
  Trial 31 | Epoch 35 | val 0.0546
  Trial 31 | Epoch 36 | val 0.0542
  Trial 31 | Epoch 37 | val 0.0532
  Trial 31 | Epoch 38 | val 0.0550
  Trial 31 | Epoch 39 | val 0.0528
  Trial 31 | Epoch 40 | val 0.0518
  Trial 31 | Epoch 41 | val 0.0535
  Trial 31 | Epoch 42 | val 0.0528
  Trial 31 | Epoch 43 | val 0.0533
  Trial 31 | Epoch 44 | val 0.0520
  Trial 31 | Epoch 45 | val 0.0523
  Trial 31 | Epoch 46 | val 0.0523
  Trial 31 | Epoch 47 | val 0.0509
  Trial 31 | Epoch 48 | val 0.0529
  Trial 31 | Epoch 49 | val 0.0513
