Device: cuda | threads: 4
=== FASE 3 | 13 trial (questo worker) | 50 epoche ===

Caricamento dataset...
Trovati 34 trial.
  [trial_20260519_151133.csv] attenzione: calibrazione a riposo su 37 campioni (< 50)
Dataset grezzo: 34 trial letti. Scaler e finestre verranno costruiti in split_by_trial() (fit solo sul training set).
Best arch (fase 1/2):   gru_hidden=256, mlp_hidden=256
Best training (fase 2): lr=8.77e-04, batch_size=32, lambda_future=0.111 (val 0.0505)

[I 2026-09-06 11:08:16,003] Using an existing study with name 'fish_inverse_phase3' instead of creating a new one.
Normalizzatore caricato da /home/gemma/tesi/aquabot/src/net/scaler/scalers_inverse.pkl (nessun refit).
Dataset: 27324 campioni da 34 trial. seq feature/timestep = 2
  Trial 2 | Epoch  0 | val 0.1460
  Trial 2 | Epoch  1 | val 0.1158
  Trial 2 | Epoch  2 | val 0.0952
  Trial 2 | Epoch  3 | val 0.0871
  Trial 2 | Epoch  4 | val 0.0744
  Trial 2 | Epoch  5 | val 0.0746
  Trial 2 | Epoch  6 | val 0.0853
  Trial 2 | Epoch  7 | val 0.0725
  Trial 2 | Epoch  8 | val 0.0681
  Trial 2 | Epoch  9 | val 0.0690
  Trial 2 | Epoch 10 | val 0.0705
  Trial 2 | Epoch 11 | val 0.0664
  Trial 2 | Epoch 12 | val 0.0648
  Trial 2 | Epoch 13 | val 0.0676
  Trial 2 | Epoch 14 | val 0.0641
  Trial 2 | Epoch 15 | val 0.0650
  Trial 2 | Epoch 16 | val 0.0637
  Trial 2 | Epoch 17 | val 0.0647
  Trial 2 | Epoch 18 | val 0.0668
  Trial 2 | Epoch 19 | val 0.0659
  Trial 2 | Epoch 20 | val 0.0671
  Trial 2 | Epoch 21 | val 0.0711
  Trial 2 | Epoch 22 | val 0.0665
  Trial 2 | Epoch 23 | val 0.0640
  Trial 2 | Epoch 24 | val 0.0662
  Trial 2 | Epoch 25 | val 0.0692
  Trial 2 | Epoch 26 | val 0.0670
  Trial 2 | Epoch 27 | val 0.0669
  Trial 2 | Epoch 28 | val 0.0631
  Trial 2 | Epoch 29 | val 0.0655
  Trial 2 | Epoch 30 | val 0.0671
  Trial 2 | Epoch 31 | val 0.0634
  Trial 2 | Epoch 32 | val 0.0671
  Trial 2 | Epoch 33 | val 0.0656
  Trial 2 | Epoch 34 | val 0.0670
  Trial 2 | Epoch 35 | val 0.0637
  Trial 2 | Epoch 36 | val 0.0667
  Trial 2 | Epoch 37 | val 0.0678
  Trial 2 | Epoch 38 | val 0.0657
  Trial 2 | Epoch 39 | val 0.0663
  Trial 2 | Epoch 40 | val 0.0686
  Trial 2 | Epoch 41 | val 0.0674
  Trial 2 | Epoch 42 | val 0.0636
  Trial 2 | Epoch 43 | val 0.0676
  Trial 2 | Epoch 44 | val 0.0660
  Trial 2 | Epoch 45 | val 0.0638
  Trial 2 | Epoch 46 | val 0.0643
  Trial 2 | Epoch 47 | val 0.0638
  Trial 2 | Epoch 48 | val 0.0631
  Trial 2 | Epoch 49 | val 0.0655
[I 2026-09-06 11:12:34,859] Trial 2 finished with value: 0.06308343107881609 and parameters: {'gru_hidden': 512, 'mlp_hidden': 256, 'lr': 0.001838011776417423, 'batch_size': 64, 'lambda_future': 0.47274860419987547}. Best is trial 2 with value: 0.06308343107881609.
  Trial 4 | Epoch  0 | val 0.1702
  Trial 4 | Epoch  1 | val 0.1402
  Trial 4 | Epoch  2 | val 0.1371
  Trial 4 | Epoch  3 | val 0.1077
  Trial 4 | Epoch  4 | val 0.0981
  Trial 4 | Epoch  5 | val 0.0930
  Trial 4 | Epoch  6 | val 0.0863
  Trial 4 | Epoch  7 | val 0.0862
  Trial 4 | Epoch  8 | val 0.0858
  Trial 4 | Epoch  9 | val 0.0808
  Trial 4 | Epoch 10 | val 0.0754
  Trial 4 | Epoch 11 | val 0.0737
  Trial 4 | Epoch 12 | val 0.0770
  Trial 4 | Epoch 13 | val 0.0753
  Trial 4 | Epoch 14 | val 0.0692
  Trial 4 | Epoch 15 | val 0.0694
  Trial 4 | Epoch 16 | val 0.0732
  Trial 4 | Epoch 17 | val 0.0726
  Trial 4 | Epoch 18 | val 0.0721
  Trial 4 | Epoch 19 | val 0.0703
  Trial 4 | Epoch 20 | val 0.0657
  Trial 4 | Epoch 21 | val 0.0677
  Trial 4 | Epoch 22 | val 0.0649
  Trial 4 | Epoch 23 | val 0.0660
  Trial 4 | Epoch 24 | val 0.0641
  Trial 4 | Epoch 25 | val 0.0686
  Trial 4 | Epoch 26 | val 0.0690
  Trial 4 | Epoch 27 | val 0.0665
  Trial 4 | Epoch 28 | val 0.0656
  Trial 4 | Epoch 29 | val 0.0653
  Trial 4 | Epoch 30 | val 0.0659
  Trial 4 | Epoch 31 | val 0.0653
  Trial 4 | Epoch 32 | val 0.0628
  Trial 4 | Epoch 33 | val 0.0613
  Trial 4 | Epoch 34 | val 0.0647
  Trial 4 | Epoch 35 | val 0.0633
  Trial 4 | Epoch 36 | val 0.0637
  Trial 4 | Epoch 37 | val 0.0616
  Trial 4 | Epoch 38 | val 0.0643
  Trial 4 | Epoch 39 | val 0.0653
  Trial 4 | Epoch 40 | val 0.0653
  Trial 4 | Epoch 41 | val 0.0624
  Trial 4 | Epoch 42 | val 0.0636
  Trial 4 | Epoch 43 | val 0.0611
  Trial 4 | Epoch 44 | val 0.0646
  Trial 4 | Epoch 45 | val 0.0629
  Trial 4 | Epoch 46 | val 0.0680
  Trial 4 | Epoch 47 | val 0.0629
  Trial 4 | Epoch 48 | val 0.0634
  Trial 4 | Epoch 49 | val 0.0646
[I 2026-09-06 11:14:42,352] Trial 4 finished with value: 0.06114258530980615 and parameters: {'gru_hidden': 256, 'mlp_hidden': 256, 'lr': 0.0012610372494194677, 'batch_size': 128, 'lambda_future': 0.5405242850409001}. Best is trial 4 with value: 0.06114258530980615.
  Trial 5 | Epoch  0 | val 0.1684
  Trial 5 | Epoch  1 | val 0.1188
  Trial 5 | Epoch  2 | val 0.1067
  Trial 5 | Epoch  3 | val 0.1045
  Trial 5 | Epoch  4 | val 0.0939
  Trial 5 | Epoch  5 | val 0.0919
  Trial 5 | Epoch  6 | val 0.0934
  Trial 5 | Epoch  7 | val 0.0933
  Trial 5 | Epoch  8 | val 0.0808
  Trial 5 | Epoch  9 | val 0.0822
  Trial 5 | Epoch 10 | val 0.0776
  Trial 5 | Epoch 11 | val 0.0768
  Trial 5 | Epoch 12 | val 0.0747
  Trial 5 | Epoch 13 | val 0.0752
  Trial 5 | Epoch 14 | val 0.0754
  Trial 5 | Epoch 15 | val 0.0708
  Trial 5 | Epoch 16 | val 0.0740
  Trial 5 | Epoch 17 | val 0.0689
  Trial 5 | Epoch 18 | val 0.0668
  Trial 5 | Epoch 19 | val 0.0676
  Trial 5 | Epoch 20 | val 0.0677
  Trial 5 | Epoch 21 | val 0.0675
  Trial 5 | Epoch 22 | val 0.0671
  Trial 5 | Epoch 23 | val 0.0674
  Trial 5 | Epoch 24 | val 0.0655
  Trial 5 | Epoch 25 | val 0.0625
  Trial 5 | Epoch 26 | val 0.0634
  Trial 5 | Epoch 27 | val 0.0647
  Trial 5 | Epoch 28 | val 0.0605
  Trial 5 | Epoch 29 | val 0.0631
  Trial 5 | Epoch 30 | val 0.0616
  Trial 5 | Epoch 31 | val 0.0630
  Trial 5 | Epoch 32 | val 0.0601
  Trial 5 | Epoch 33 | val 0.0636
  Trial 5 | Epoch 34 | val 0.0611
  Trial 5 | Epoch 35 | val 0.0592
  Trial 5 | Epoch 36 | val 0.0596
  Trial 5 | Epoch 37 | val 0.0598
  Trial 5 | Epoch 38 | val 0.0579
  Trial 5 | Epoch 39 | val 0.0598
  Trial 5 | Epoch 40 | val 0.0612
  Trial 5 | Epoch 41 | val 0.0608
  Trial 5 | Epoch 42 | val 0.0585
  Trial 5 | Epoch 43 | val 0.0582
  Trial 5 | Epoch 44 | val 0.0573
  Trial 5 | Epoch 45 | val 0.0585
  Trial 5 | Epoch 46 | val 0.0575
  Trial 5 | Epoch 47 | val 0.0556
  Trial 5 | Epoch 48 | val 0.0598
  Trial 5 | Epoch 49 | val 0.0573
[I 2026-09-06 11:16:49,612] Trial 5 finished with value: 0.055635096783291045 and parameters: {'gru_hidden': 512, 'mlp_hidden': 128, 'lr': 0.0002965947258730497, 'batch_size': 128, 'lambda_future': 0.07466497439645321}. Best is trial 3 with value: 0.05544976729538236.
  Trial 9 | Epoch  0 | val 0.1115
  Trial 9 | Epoch  1 | val 0.0896
  Trial 9 | Epoch  2 | val 0.0785
  Trial 9 | Epoch  3 | val 0.0712
  Trial 9 | Epoch  4 | val 0.0690
  Trial 9 | Epoch  5 | val 0.0670
  Trial 9 | Epoch  6 | val 0.0734
  Trial 9 | Epoch  7 | val 0.0589
  Trial 9 | Epoch  8 | val 0.0625
  Trial 9 | Epoch  9 | val 0.0690
  Trial 9 | Epoch 10 | val 0.0598
  Trial 9 | Epoch 11 | val 0.0587
  Trial 9 | Epoch 12 | val 0.0594
  Trial 9 | Epoch 13 | val 0.0574
  Trial 9 | Epoch 14 | val 0.0566
  Trial 9 | Epoch 15 | val 0.0565
  Trial 9 | Epoch 16 | val 0.0558
  Trial 9 | Epoch 17 | val 0.0555
  Trial 9 | Epoch 18 | val 0.0565
  Trial 9 | Epoch 19 | val 0.0583
  Trial 9 | Epoch 20 | val 0.0556
  Trial 9 | Epoch 21 | val 0.0557
  Trial 9 | Epoch 22 | val 0.0562
  Trial 9 | Epoch 23 | val 0.0569
  Trial 9 | Epoch 24 | val 0.0559
  Trial 9 | Epoch 25 | val 0.0531
  Trial 9 | Epoch 26 | val 0.0566
  Trial 9 | Epoch 27 | val 0.0559
  Trial 9 | Epoch 28 | val 0.0553
  Trial 9 | Epoch 29 | val 0.0546
  Trial 9 | Epoch 30 | val 0.0534
  Trial 9 | Epoch 31 | val 0.0556
  Trial 9 | Epoch 32 | val 0.0549
  Trial 9 | Epoch 33 | val 0.0549
  Trial 9 | Epoch 34 | val 0.0532
  Trial 9 | Epoch 35 | val 0.0548
  Trial 9 | Epoch 36 | val 0.0523
  Trial 9 | Epoch 37 | val 0.0522
  Trial 9 | Epoch 38 | val 0.0570
  Trial 9 | Epoch 39 | val 0.0552
  Trial 9 | Epoch 40 | val 0.0566
  Trial 9 | Epoch 41 | val 0.0541
  Trial 9 | Epoch 42 | val 0.0536
  Trial 9 | Epoch 43 | val 0.0547
  Trial 9 | Epoch 44 | val 0.0530
  Trial 9 | Epoch 45 | val 0.0532
  Trial 9 | Epoch 46 | val 0.0533
  Trial 9 | Epoch 47 | val 0.0525
  Trial 9 | Epoch 48 | val 0.0552
  Trial 9 | Epoch 49 | val 0.0523
[I 2026-09-06 11:24:25,214] Trial 9 finished with value: 0.052153496443530296 and parameters: {'gru_hidden': 128, 'mlp_hidden': 256, 'lr': 0.001272368088036611, 'batch_size': 32, 'lambda_future': 0.12849971459473622}. Best is trial 16 with value: 0.05091632963783706.
  Trial 21 | Epoch  0 | val 0.1094
  Trial 21 | Epoch  1 | val 0.0951
  Trial 21 | Epoch  2 | val 0.0798
  Trial 21 | Epoch  3 | val 0.0820
  Trial 21 | Epoch  4 | val 0.0740
  Trial 21 | Epoch  5 | val 0.0751
  Trial 21 | Epoch  6 | val 0.0755
  Trial 21 | Epoch  7 | val 0.0712
  Trial 21 | Epoch  8 | val 0.0642
  Trial 21 | Epoch  9 | val 0.0607
  Trial 21 | Epoch 10 | val 0.0594
  Trial 21 | Epoch 11 | val 0.0639
  Trial 21 | Epoch 12 | val 0.0612
  Trial 21 | Epoch 13 | val 0.0573
  Trial 21 | Epoch 14 | val 0.0629
  Trial 21 | Epoch 15 | val 0.0581
  Trial 21 | Epoch 16 | val 0.0571
  Trial 21 | Epoch 17 | val 0.0589
  Trial 21 | Epoch 18 | val 0.0584
  Trial 21 | Epoch 19 | val 0.0568
  Trial 21 | Epoch 20 | val 0.0580
  Trial 21 | Epoch 21 | val 0.0568
  Trial 21 | Epoch 22 | val 0.0599
  Trial 21 | Epoch 23 | val 0.0568
  Trial 21 | Epoch 24 | val 0.0571
  Trial 21 | Epoch 25 | val 0.0625
  Trial 21 | Epoch 26 | val 0.0617
  Trial 21 | Epoch 27 | val 0.0576
[I 2026-09-06 11:26:29,364] Trial 21 pruned. 
  Trial 27 | Epoch  0 | val 0.1115
  Trial 27 | Epoch  1 | val 0.0993
  Trial 27 | Epoch  2 | val 0.0868
  Trial 27 | Epoch  3 | val 0.0736
  Trial 27 | Epoch  4 | val 0.0734
  Trial 27 | Epoch  5 | val 0.0672
  Trial 27 | Epoch  6 | val 0.0684
  Trial 27 | Epoch  7 | val 0.0663
  Trial 27 | Epoch  8 | val 0.0617
  Trial 27 | Epoch  9 | val 0.0657
  Trial 27 | Epoch 10 | val 0.0579
  Trial 27 | Epoch 11 | val 0.0612
  Trial 27 | Epoch 12 | val 0.0571
  Trial 27 | Epoch 13 | val 0.0587
  Trial 27 | Epoch 14 | val 0.0581
  Trial 27 | Epoch 15 | val 0.0566
  Trial 27 | Epoch 16 | val 0.0569
  Trial 27 | Epoch 17 | val 0.0576
  Trial 27 | Epoch 18 | val 0.0551
  Trial 27 | Epoch 19 | val 0.0566
  Trial 27 | Epoch 20 | val 0.0578
  Trial 27 | Epoch 21 | val 0.0543
  Trial 27 | Epoch 22 | val 0.0551
  Trial 27 | Epoch 23 | val 0.0538
  Trial 27 | Epoch 24 | val 0.0532
  Trial 27 | Epoch 25 | val 0.0531
  Trial 27 | Epoch 26 | val 0.0589
  Trial 27 | Epoch 27 | val 0.0560
  Trial 27 | Epoch 28 | val 0.0552
  Trial 27 | Epoch 29 | val 0.0550
  Trial 27 | Epoch 30 | val 0.0540
  Trial 27 | Epoch 31 | val 0.0542
  Trial 27 | Epoch 32 | val 0.0520
  Trial 27 | Epoch 33 | val 0.0528
  Trial 27 | Epoch 34 | val 0.0535
  Trial 27 | Epoch 35 | val 0.0544
  Trial 27 | Epoch 36 | val 0.0524
  Trial 27 | Epoch 37 | val 0.0525
  Trial 27 | Epoch 38 | val 0.0557
  Trial 27 | Epoch 39 | val 0.0524
  Trial 27 | Epoch 40 | val 0.0532
  Trial 27 | Epoch 41 | val 0.0541
  Trial 27 | Epoch 42 | val 0.0539
  Trial 27 | Epoch 43 | val 0.0543
  Trial 27 | Epoch 44 | val 0.0551
  Trial 27 | Epoch 45 | val 0.0532
  Trial 27 | Epoch 46 | val 0.0532
  Trial 27 | Epoch 47 | val 0.0544
  Trial 27 | Epoch 48 | val 0.0531
  Trial 27 | Epoch 49 | val 0.0540
[I 2026-09-06 11:28:25,903] Trial 27 finished with value: 0.05199174121467035 and parameters: {'gru_hidden': 128, 'mlp_hidden': 256, 'lr': 0.0031616368774830105, 'batch_size': 128, 'lambda_future': 0.12612691717521113}. Best is trial 25 with value: 0.04922042478487563.
  Trial 33 | Epoch  0 | val 0.1212
  Trial 33 | Epoch  1 | val 0.0994
  Trial 33 | Epoch  2 | val 0.0881
  Trial 33 | Epoch  3 | val 0.0899
  Trial 33 | Epoch  4 | val 0.0723
  Trial 33 | Epoch  5 | val 0.0717
  Trial 33 | Epoch  6 | val 0.0681
  Trial 33 | Epoch  7 | val 0.0677
  Trial 33 | Epoch  8 | val 0.0674
[I 2026-09-06 11:28:49,456] Trial 33 pruned. 
  Trial 35 | Epoch  0 | val 0.1129
  Trial 35 | Epoch  1 | val 0.0940
  Trial 35 | Epoch  2 | val 0.0788
  Trial 35 | Epoch  3 | val 0.0808
  Trial 35 | Epoch  4 | val 0.0719
  Trial 35 | Epoch  5 | val 0.0660
  Trial 35 | Epoch  6 | val 0.0644
  Trial 35 | Epoch  7 | val 0.0660
  Trial 35 | Epoch  8 | val 0.0615
  Trial 35 | Epoch  9 | val 0.0600
  Trial 35 | Epoch 10 | val 0.0640
  Trial 35 | Epoch 11 | val 0.0569
  Trial 35 | Epoch 12 | val 0.0574
  Trial 35 | Epoch 13 | val 0.0581
  Trial 35 | Epoch 14 | val 0.0564
  Trial 35 | Epoch 15 | val 0.0561
  Trial 35 | Epoch 16 | val 0.0568
  Trial 35 | Epoch 17 | val 0.0539
  Trial 35 | Epoch 18 | val 0.0569
  Trial 35 | Epoch 19 | val 0.0555
  Trial 35 | Epoch 20 | val 0.0532
  Trial 35 | Epoch 21 | val 0.0539
  Trial 35 | Epoch 22 | val 0.0578
  Trial 35 | Epoch 23 | val 0.0538
  Trial 35 | Epoch 24 | val 0.0552
  Trial 35 | Epoch 25 | val 0.0563
  Trial 35 | Epoch 26 | val 0.0534
  Trial 35 | Epoch 27 | val 0.0543
  Trial 35 | Epoch 28 | val 0.0537
  Trial 35 | Epoch 29 | val 0.0539
  Trial 35 | Epoch 30 | val 0.0536
  Trial 35 | Epoch 31 | val 0.0555
  Trial 35 | Epoch 32 | val 0.0540
  Trial 35 | Epoch 33 | val 0.0516
  Trial 35 | Epoch 34 | val 0.0505
  Trial 35 | Epoch 35 | val 0.0533
  Trial 35 | Epoch 36 | val 0.0527
  Trial 35 | Epoch 37 | val 0.0555
  Trial 35 | Epoch 38 | val 0.0548
  Trial 35 | Epoch 39 | val 0.0534
  Trial 35 | Epoch 40 | val 0.0543
  Trial 35 | Epoch 41 | val 0.0537
  Trial 35 | Epoch 42 | val 0.0521
  Trial 35 | Epoch 43 | val 0.0538
  Trial 35 | Epoch 44 | val 0.0518
  Trial 35 | Epoch 45 | val 0.0536
  Trial 35 | Epoch 46 | val 0.0539
  Trial 35 | Epoch 47 | val 0.0516
