Device: cuda | threads: 4
=== FASE 2 | 8 trial (questo worker) | 30 epoche ===

Caricamento dataset...
Trovati 34 trial.
  [trial_20260519_151133.csv] attenzione: calibrazione a riposo su 37 campioni (< 50)
Dataset grezzo: 34 trial letti. Scaler e finestre verranno costruiti in split_by_trial() (fit solo sul training set).

--- Fase 2, architettura #1: gru=256, mlp=256 ---

[I 2026-09-04 14:07:08,894] A new study created in RDB with name: fish_inverse_phase2_arch1
Normalizzatore caricato da /home/gemma/tesi/aquabot/src/net/scaler/scalers_inverse.pkl (nessun refit).
Dataset: 27324 campioni da 34 trial. seq feature/timestep = 2
  Trial 0 | Epoch  0 | val 0.2176
  Trial 0 | Epoch  1 | val 0.1859
  Trial 0 | Epoch  2 | val 0.1726
  Trial 0 | Epoch  3 | val 0.1392
  Trial 0 | Epoch  4 | val 0.1410
  Trial 0 | Epoch  5 | val 0.1261
  Trial 0 | Epoch  6 | val 0.1147
  Trial 0 | Epoch  7 | val 0.1173
  Trial 0 | Epoch  8 | val 0.1134
  Trial 0 | Epoch  9 | val 0.1046
  Trial 0 | Epoch 10 | val 0.1048
  Trial 0 | Epoch 11 | val 0.1008
  Trial 0 | Epoch 12 | val 0.0974
  Trial 0 | Epoch 13 | val 0.0936
  Trial 0 | Epoch 14 | val 0.1004
  Trial 0 | Epoch 15 | val 0.0947
  Trial 0 | Epoch 16 | val 0.0972
  Trial 0 | Epoch 17 | val 0.0920
  Trial 0 | Epoch 18 | val 0.0893
  Trial 0 | Epoch 19 | val 0.0918
  Trial 0 | Epoch 20 | val 0.0950
  Trial 0 | Epoch 21 | val 0.0944
  Trial 0 | Epoch 22 | val 0.0885
  Trial 0 | Epoch 23 | val 0.0886
  Trial 0 | Epoch 24 | val 0.0857
  Trial 0 | Epoch 25 | val 0.0888
  Trial 0 | Epoch 26 | val 0.0853
  Trial 0 | Epoch 27 | val 0.0875
  Trial 0 | Epoch 28 | val 0.0829
  Trial 0 | Epoch 29 | val 0.0794
[I 2026-09-04 14:09:28,136] Trial 0 finished with value: 0.07937409384037132 and parameters: {'lr': 0.0007323086994567861, 'batch_size': 64, 'lambda_future': 1.2931566897999787}. Best is trial 0 with value: 0.07937409384037132.
  Trial 6 | Epoch  0 | val 0.2303
  Trial 6 | Epoch  1 | val 0.2084
  Trial 6 | Epoch  2 | val 0.1584
  Trial 6 | Epoch  3 | val 0.1288
  Trial 6 | Epoch  4 | val 0.1445
  Trial 6 | Epoch  5 | val 0.1295
  Trial 6 | Epoch  6 | val 0.1162
  Trial 6 | Epoch  7 | val 0.1171
  Trial 6 | Epoch  8 | val 0.1074
  Trial 6 | Epoch  9 | val 0.1144
  Trial 6 | Epoch 10 | val 0.1115
[I 2026-09-04 14:11:01,143] Trial 6 pruned. 
  Trial 9 | Epoch  0 | val 0.1810
  Trial 9 | Epoch  1 | val 0.1636
  Trial 9 | Epoch  2 | val 0.1337
  Trial 9 | Epoch  3 | val 0.1212
  Trial 9 | Epoch  4 | val 0.1016
  Trial 9 | Epoch  5 | val 0.0953
  Trial 9 | Epoch  6 | val 0.1016
  Trial 9 | Epoch  7 | val 0.0887
  Trial 9 | Epoch  8 | val 0.0955
  Trial 9 | Epoch  9 | val 0.0837
  Trial 9 | Epoch 10 | val 0.0873
  Trial 9 | Epoch 11 | val 0.0838
  Trial 9 | Epoch 12 | val 0.0792
  Trial 9 | Epoch 13 | val 0.0821
  Trial 9 | Epoch 14 | val 0.0782
  Trial 9 | Epoch 15 | val 0.0759
  Trial 9 | Epoch 16 | val 0.0756
  Trial 9 | Epoch 17 | val 0.0779
  Trial 9 | Epoch 18 | val 0.0822
  Trial 9 | Epoch 19 | val 0.0765
  Trial 9 | Epoch 20 | val 0.0784
  Trial 9 | Epoch 21 | val 0.0764
  Trial 9 | Epoch 22 | val 0.0779
  Trial 9 | Epoch 23 | val 0.0780
  Trial 9 | Epoch 24 | val 0.0712
  Trial 9 | Epoch 25 | val 0.0752
  Trial 9 | Epoch 26 | val 0.0778
  Trial 9 | Epoch 27 | val 0.0740
  Trial 9 | Epoch 28 | val 0.0749
  Trial 9 | Epoch 29 | val 0.0752
[I 2026-09-04 14:12:06,880] Trial 9 finished with value: 0.07120895516405355 and parameters: {'lr': 0.0021115126642934977, 'batch_size': 128, 'lambda_future': 0.8756561313097726}. Best is trial 9 with value: 0.07120895516405355.
  Trial 13 | Epoch  0 | val 0.1113
  Trial 13 | Epoch  1 | val 0.1044
  Trial 13 | Epoch  2 | val 0.1083
  Trial 13 | Epoch  3 | val 0.0814
  Trial 13 | Epoch  4 | val 0.0831
  Trial 13 | Epoch  5 | val 0.0886
  Trial 13 | Epoch  6 | val 0.0782
  Trial 13 | Epoch  7 | val 0.0701
  Trial 13 | Epoch  8 | val 0.0670
  Trial 13 | Epoch  9 | val 0.0660
  Trial 13 | Epoch 10 | val 0.0673
  Trial 13 | Epoch 11 | val 0.0696
  Trial 13 | Epoch 12 | val 0.0682
  Trial 13 | Epoch 13 | val 0.0647
  Trial 13 | Epoch 14 | val 0.0650
  Trial 13 | Epoch 15 | val 0.0614
  Trial 13 | Epoch 16 | val 0.0612
  Trial 13 | Epoch 17 | val 0.0592
  Trial 13 | Epoch 18 | val 0.0602
  Trial 13 | Epoch 19 | val 0.0624
  Trial 13 | Epoch 20 | val 0.0615
  Trial 13 | Epoch 21 | val 0.0605
  Trial 13 | Epoch 22 | val 0.0627
  Trial 13 | Epoch 23 | val 0.0582
  Trial 13 | Epoch 24 | val 0.0573
  Trial 13 | Epoch 25 | val 0.0555
  Trial 13 | Epoch 26 | val 0.0540
  Trial 13 | Epoch 27 | val 0.0555
  Trial 13 | Epoch 28 | val 0.0561
  Trial 13 | Epoch 29 | val 0.0568
[I 2026-09-04 14:16:17,976] Trial 13 finished with value: 0.05396896067645345 and parameters: {'lr': 0.00035835308866311223, 'batch_size': 32, 'lambda_future': 0.15593278168621805}. Best is trial 13 with value: 0.05396896067645345.
  Trial 17 | Epoch  0 | val 0.1180
  Trial 17 | Epoch  1 | val 0.0920
  Trial 17 | Epoch  2 | val 0.0793
  Trial 17 | Epoch  3 | val 0.0717
  Trial 17 | Epoch  4 | val 0.0711
  Trial 17 | Epoch  5 | val 0.0722
  Trial 17 | Epoch  6 | val 0.0680
  Trial 17 | Epoch  7 | val 0.0628
  Trial 17 | Epoch  8 | val 0.0654
  Trial 17 | Epoch  9 | val 0.0637
  Trial 17 | Epoch 10 | val 0.0601
  Trial 17 | Epoch 11 | val 0.0596
  Trial 17 | Epoch 12 | val 0.0582
  Trial 17 | Epoch 13 | val 0.0596
  Trial 17 | Epoch 14 | val 0.0571
  Trial 17 | Epoch 15 | val 0.0565
  Trial 17 | Epoch 16 | val 0.0552
  Trial 17 | Epoch 17 | val 0.0560
  Trial 17 | Epoch 18 | val 0.0600
  Trial 17 | Epoch 19 | val 0.0587
  Trial 17 | Epoch 20 | val 0.0541
  Trial 17 | Epoch 21 | val 0.0574
  Trial 17 | Epoch 22 | val 0.0565
  Trial 17 | Epoch 23 | val 0.0574
  Trial 17 | Epoch 24 | val 0.0525
  Trial 17 | Epoch 25 | val 0.0531
  Trial 17 | Epoch 26 | val 0.0539
  Trial 17 | Epoch 27 | val 0.0516
  Trial 17 | Epoch 28 | val 0.0528
  Trial 17 | Epoch 29 | val 0.0529
[I 2026-09-04 14:20:31,416] Trial 17 finished with value: 0.05158310292511067 and parameters: {'lr': 0.0005347479793026537, 'batch_size': 32, 'lambda_future': 0.10416612390457966}. Best is trial 17 with value: 0.05158310292511067.
  Trial 21 | Epoch  0 | val 0.1420
  Trial 21 | Epoch  1 | val 0.1411
  Trial 21 | Epoch  2 | val 0.1087
  Trial 21 | Epoch  3 | val 0.0989
  Trial 21 | Epoch  4 | val 0.0904
  Trial 21 | Epoch  5 | val 0.0873
  Trial 21 | Epoch  6 | val 0.0875
  Trial 21 | Epoch  7 | val 0.0774
  Trial 21 | Epoch  8 | val 0.0751
  Trial 21 | Epoch  9 | val 0.0768
  Trial 21 | Epoch 10 | val 0.0752
  Trial 21 | Epoch 11 | val 0.0736
  Trial 21 | Epoch 12 | val 0.0695
  Trial 21 | Epoch 13 | val 0.0718
  Trial 21 | Epoch 14 | val 0.0691
  Trial 21 | Epoch 15 | val 0.0698
  Trial 21 | Epoch 16 | val 0.0693
  Trial 21 | Epoch 17 | val 0.0684
  Trial 21 | Epoch 18 | val 0.0657
  Trial 21 | Epoch 19 | val 0.0670
  Trial 21 | Epoch 20 | val 0.0649
  Trial 21 | Epoch 21 | val 0.0690
  Trial 21 | Epoch 22 | val 0.0636
  Trial 21 | Epoch 23 | val 0.0642
  Trial 21 | Epoch 24 | val 0.0671
  Trial 21 | Epoch 25 | val 0.0672
  Trial 21 | Epoch 26 | val 0.0622
  Trial 21 | Epoch 27 | val 0.0664
  Trial 21 | Epoch 28 | val 0.0655
  Trial 21 | Epoch 29 | val 0.0620
[I 2026-09-04 14:24:44,174] Trial 21 finished with value: 0.06195665134200409 and parameters: {'lr': 0.00047854665872674605, 'batch_size': 32, 'lambda_future': 0.49221425303822763}. Best is trial 17 with value: 0.05158310292511067.
  Trial 25 | Epoch  0 | val 0.1313
  Trial 25 | Epoch  1 | val 0.0954
  Trial 25 | Epoch  2 | val 0.0975
  Trial 25 | Epoch  3 | val 0.0734
  Trial 25 | Epoch  4 | val 0.0727
  Trial 25 | Epoch  5 | val 0.0706
  Trial 25 | Epoch  6 | val 0.0672
  Trial 25 | Epoch  7 | val 0.0679
  Trial 25 | Epoch  8 | val 0.0643
  Trial 25 | Epoch  9 | val 0.0668
  Trial 25 | Epoch 10 | val 0.0602
  Trial 25 | Epoch 11 | val 0.0708
  Trial 25 | Epoch 12 | val 0.0615
  Trial 25 | Epoch 13 | val 0.0615
  Trial 25 | Epoch 14 | val 0.0588
  Trial 25 | Epoch 15 | val 0.0609
  Trial 25 | Epoch 16 | val 0.0593
  Trial 25 | Epoch 17 | val 0.0584
  Trial 25 | Epoch 18 | val 0.0594
  Trial 25 | Epoch 19 | val 0.0561
  Trial 25 | Epoch 20 | val 0.0592
  Trial 25 | Epoch 21 | val 0.0575
  Trial 25 | Epoch 22 | val 0.0568
  Trial 25 | Epoch 23 | val 0.0562
  Trial 25 | Epoch 24 | val 0.0560
  Trial 25 | Epoch 25 | val 0.0550
  Trial 25 | Epoch 26 | val 0.0595
  Trial 25 | Epoch 27 | val 0.0583
  Trial 25 | Epoch 28 | val 0.0576
  Trial 25 | Epoch 29 | val 0.0567
[I 2026-09-04 14:29:01,950] Trial 25 finished with value: 0.054983072646601655 and parameters: {'lr': 0.0009797536984983465, 'batch_size': 32, 'lambda_future': 0.2730851050218514}. Best is trial 17 with value: 0.05158310292511067.
  Trial 30 | Epoch  0 | val 0.1003
  Trial 30 | Epoch  1 | val 0.0981
  Trial 30 | Epoch  2 | val 0.0808
  Trial 30 | Epoch  3 | val 0.0694
  Trial 30 | Epoch  4 | val 0.0702
  Trial 30 | Epoch  5 | val 0.0656
  Trial 30 | Epoch  6 | val 0.0647
  Trial 30 | Epoch  7 | val 0.0639
  Trial 30 | Epoch  8 | val 0.0626
  Trial 30 | Epoch  9 | val 0.0593
  Trial 30 | Epoch 10 | val 0.0628
  Trial 30 | Epoch 11 | val 0.0591
  Trial 30 | Epoch 12 | val 0.0575
  Trial 30 | Epoch 13 | val 0.0550
  Trial 30 | Epoch 14 | val 0.0538
  Trial 30 | Epoch 15 | val 0.0545
  Trial 30 | Epoch 16 | val 0.0558
  Trial 30 | Epoch 17 | val 0.0551
  Trial 30 | Epoch 18 | val 0.0554
  Trial 30 | Epoch 19 | val 0.0562
  Trial 30 | Epoch 20 | val 0.0535
  Trial 30 | Epoch 21 | val 0.0533
  Trial 30 | Epoch 22 | val 0.0531
  Trial 30 | Epoch 23 | val 0.0559
  Trial 30 | Epoch 24 | val 0.0547
  Trial 30 | Epoch 25 | val 0.0533
  Trial 30 | Epoch 26 | val 0.0522
  Trial 30 | Epoch 27 | val 0.0526
  Trial 30 | Epoch 28 | val 0.0524
  Trial 30 | Epoch 29 | val 0.0539
[I 2026-09-04 14:33:38,316] Trial 30 finished with value: 0.052216790324605224 and parameters: {'lr': 0.0007011418343357003, 'batch_size': 32, 'lambda_future': 0.12234999150292858}. Best is trial 29 with value: 0.05051720066607666.

--- Fase 2, architettura #2: gru=512, mlp=256 ---

[I 2026-09-04 14:33:38,318] Using an existing study with name 'fish_inverse_phase2_arch2' instead of creating a new one.
  Trial 6 | Epoch  0 | val 0.2440
  Trial 6 | Epoch  1 | val 0.1749
  Trial 6 | Epoch  2 | val 0.1590
  Trial 6 | Epoch  3 | val 0.1597
  Trial 6 | Epoch  4 | val 0.1451
  Trial 6 | Epoch  5 | val 0.1308
  Trial 6 | Epoch  6 | val 0.1164
  Trial 6 | Epoch  7 | val 0.1098
  Trial 6 | Epoch  8 | val 0.1192
  Trial 6 | Epoch  9 | val 0.1074
  Trial 6 | Epoch 10 | val 0.1005
  Trial 6 | Epoch 11 | val 0.1074
  Trial 6 | Epoch 12 | val 0.1029
  Trial 6 | Epoch 13 | val 0.0907
  Trial 6 | Epoch 14 | val 0.0931
  Trial 6 | Epoch 15 | val 0.0895
  Trial 6 | Epoch 16 | val 0.1011
  Trial 6 | Epoch 17 | val 0.0927
  Trial 6 | Epoch 18 | val 0.0853
  Trial 6 | Epoch 19 | val 0.0843
  Trial 6 | Epoch 20 | val 0.0825
  Trial 6 | Epoch 21 | val 0.0841
  Trial 6 | Epoch 22 | val 0.0883
  Trial 6 | Epoch 23 | val 0.0812
  Trial 6 | Epoch 24 | val 0.0824
  Trial 6 | Epoch 25 | val 0.0830
  Trial 6 | Epoch 26 | val 0.0851
  Trial 6 | Epoch 27 | val 0.0820
  Trial 6 | Epoch 28 | val 0.0796
  Trial 6 | Epoch 29 | val 0.0802
[I 2026-09-04 14:36:09,479] Trial 6 finished with value: 0.07960986828348085 and parameters: {'lr': 0.0002801118833441595, 'batch_size': 64, 'lambda_future': 0.9476374807321583}. Best is trial 3 with value: 0.07501122048263674.
  Trial 9 | Epoch  0 | val 0.4071
  Trial 9 | Epoch  1 | val 0.3311
  Trial 9 | Epoch  2 | val 0.2577
  Trial 9 | Epoch  3 | val 0.2354
